code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
600381,青海春天,医疗保健,青海,114.61,19892.58,68831.39,203995.3,170187.44,9167.37,13316.07,0.19,0.033,2.58,5.87,20010508
600375,*ST星马,汽车整车,安徽,0.0,55574.05,55574.05,904495.81,421319.31,304500.88,266488.34,4.8,-0.027999999999999997,4.68,1.17,20030401
600358,国旅联合,旅游服务,江苏,0.0,43200.0,50493.66,101080.71,43348.6,39719.03,35533.15,0.7,-0.023,1.33,10.18,20000922
600339,*ST天利,石油加工,新疆,0.0,57815.46,57815.46,331095.72,69125.25,236635.16,45029.26,0.78,-0.048,0.05,107.43,20001225
600330,天通股份,元器件,浙江,57.78,75997.14,83047.14,435811.31,217539.05,127930.11,262133.16,3.16,0.06,4.29,3.25,20010118
600321,国栋建设,其他建材,四川,0.0,118088.0,151055.0,337820.44,62578.26,245565.84,102156.92,0.68,-0.013000000000000001,1.76,2.29,20010524
600318,新力金融,多元金融,安徽,20.83,24200.0,24200.0,656919.44,184203.59,476.6,35011.32,1.45,0.322,5.09,5.27,20001208
600236,桂冠电力,水力发电,广西,14.7,112852.67,606336.75,4206209.5,440130.69,3418471.25,213383.52,0.35,0.12,2.17,3.26,20000323
600228,昌九生化,化工原料,江西,0.0,24132.0,24132.0,52709.65,18734.1,26408.53,33596.65,1.39,-0.028999999999999998,0.22,50.0,19990119
600225,天津松江,区域地产,天津,0.0,84982.54,93549.25,1459050.63,1335143.5,15272.45,114847.55,1.23,-0.385,1.63,3.41,20000127
600221,海南航空,空运,海南,6.66,1181206.38,1218218.13,13031758.0,2722028.75,5678199.5,576600.63,0.47,0.11800000000000001,3.06,1.03,19991125
600212,*ST江泉,综合类,山东,95.61,51169.71,51169.71,73926.55,21408.86,12954.57,44167.53,0.86,0.026000000000000002,1.34,7.45,19990817
600209,罗顿发展,综合类,海南,0.0,42204.0,43901.12,94209.77,24837.89,19403.15,11838.65,0.27,-0.016,1.62,6.85,19990325
600182,S佳通,汽车配件,黑龙江,40.86,17000.0,34000.0,274837.13,161832.13,102715.59,119.85,0.0,0.10800000000000001,3.42,5.15,19990507
600180,瑞茂通,仓储物流,山东,25.19,88254.89,101647.75,1451863.38,1322301.5,2385.56,150383.38,1.48,0.141,4.21,3.37,19980703
600173,卧龙地产,全国地产,浙江,82.39,72505.74,72514.74,418600.66,397825.09,1053.45,1580.56,0.02,0.025,2.27,3.64,19990415
600165,新日恒力,钢加工,宁夏,0.0,68488.38,68488.38,412679.84,141423.98,63862.5,28036.51,0.41,-0.028999999999999998,1.37,9.8,19980529
600163,中闽能源,新型电力,福建,35.95,75362.39,99946.52,297506.94,65605.25,189012.19,209174.42,2.09,0.039,1.51,3.68,19980602
600149,廊坊发展,综合类,河北,0.0,38016.0,38016.0,37437.28,19704.01,3456.61,10597.37,0.28,-0.034,0.52,32.31,19991014
600146,商赢环球,塑料,宁夏,0.0,20000.0,20000.0,18906.48,13300.84,431.1,11951.86,0.6,-0.01,0.41,59.13,19990707
600145,*ST新亿,陶瓷,新疆,0.0,149110.03,149110.03,88022.13,88012.99,8.43,150109.02,1.01,-0.001,0.4,4.63,19990923
600143,金发科技,塑料,广东,16.66,256000.0,256000.0,1572307.5,872412.0,377360.66,280908.31,1.1,0.09699999999999999,3.35,1.93,20040623
600139,西部资源,铜,四川,0.0,66189.04,66189.04,779587.75,275967.53,58680.93,37900.96,0.57,-0.067,1.48,8.32,19980225
600121,郑州煤电,煤炭开采,河南,0.0,101534.34,101534.34,1151007.88,454945.56,498273.44,50314.1,0.5,-0.11900000000000001,3.35,1.43,19980107
600120,浙江东方,商贸代理,浙江,17.65,50547.33,50547.33,1178707.13,527297.69,42006.4,4275.71,0.08,0.28,11.74,1.68,19971201
600119,长江投资,仓储物流,上海,53.48,30740.0,30740.0,217889.72,149284.86,37925.62,33169.92,1.08,0.067,2.79,5.13,19980115
600113,浙江东日,区域地产,浙江,43.65,31860.0,31860.0,87079.05,7710.18,18724.09,0.0,0.0,0.069,1.56,7.74,19971021
600106,重庆路桥,路桥,重庆,36.33,90774.2,90774.2,678564.13,180215.31,32148.85,5429.05,0.06,0.051,3.47,2.13,19970618
600105,永鼎股份,通信设备,江苏,44.79,76190.92,94499.31,343040.88,187305.77,48237.05,77842.4,0.82,0.048,2.36,3.6,19970929
600104,上汽集团,汽车整车,上海,7.05,1102556.63,1102556.63,52354500.0,28019092.0,3966686.0,4102794.75,3.72,0.72,16.66,1.22,19971125
600091,ST明科,化工原料,内蒙,0.0,33652.6,43741.25,123854.1,56649.21,1183.33,167037.94,3.82,-0.044000000000000004,1.96,5.72,19970704
600075,新疆天业,化工原料,新疆,53.57,43859.19,53867.96,408497.47,247007.16,81703.99,24755.75,0.46,0.052000000000000005,3.67,3.01,19970617
600035,楚天高速,路桥,湖北,13.47,145337.8,145337.8,885466.63,39072.03,60859.98,35862.55,0.25,0.094,2.89,1.75,20040310
600028,中国石化,石油加工,北京,23.0,9555777.0,12107121.0,139768800.0,30754900.0,71705200.0,11941000.0,0.99,0.051,5.67,0.83,20010808
600021,上海电力,火力发电,上海,16.41,213973.92,213973.92,5439209.5,1014704.81,2855773.75,420771.41,1.97,0.156,4.94,2.07,20031029
600018,上港集团,港口,上海,23.85,2275518.0,2317367.5,9766083.0,1843129.75,3481014.75,868172.81,0.37,0.053,2.62,1.92,20061026
600017,日照港,港口,山东,39.12,307565.38,307565.38,1897569.75,270419.78,1034512.13,295582.47,0.96,0.026000000000000002,3.32,1.22,20061017
300488,恒锋工具,机械基件,浙江,88.51,1251.0,6251.0,63576.36,36883.43,20820.75,20425.17,3.27,0.204,9.77,7.38,20150701
300472,新元科技,专用机械,北京,566.79,2500.5,10000.5,48241.75,37693.45,4279.93,18557.03,1.86,0.013999999999999999,3.71,8.5,20150611
300465,高伟达,软件服务,北京,1163.74,7990.5,13494.0,91312.18,73904.46,5875.06,38778.78,2.87,0.015,5.79,11.8,20150528
300462,华铭智能,专用机械,上海,209.35,5476.58,13776.0,67773.63,63710.45,1597.0,19802.05,1.44,0.05,3.71,11.39,20150527
300461,田中精机,专用机械,浙江,142.76,2357.5,6668.0,33332.05,27863.85,1202.62,15238.37,2.29,0.081,4.54,10.18,20150519
300451,创业软件,软件服务,浙江,3024.2,11668.88,21020.25,84972.68,67570.5,7548.56,35904.87,1.71,0.004,2.91,15.27,20150514
300450,先导智能,专用机械,江苏,79.28,10200.0,40800.0,178554.94,150201.02,15817.6,8291.88,0.2,0.11900000000000001,1.72,21.97,20150518
300441,鲍斯股份,机床制造,浙江,378.18,7603.2,34851.12,64322.16,32086.05,22615.76,7922.16,0.23,0.018000000000000002,1.46,18.29,20150423
300434,金石东方,专用机械,四川,408.34,3400.0,13600.0,43838.71,34802.6,2015.15,14137.13,1.04,0.018000000000000002,2.84,10.45,20150424
300432,富临精工,汽车配件,四川,67.99,14471.51,36000.0,131270.92,92094.75,29441.71,11843.07,0.33,0.147,2.45,16.29,20150319
300428,四通新材,铝,河北,59.19,2020.0,8080.0,70029.15,48922.45,14112.84,29340.1,3.63,0.19399999999999998,8.0,5.73,20150319
300427,红相电力,电气设备,福建,0.0,8808.17,28374.4,70770.97,62433.69,6060.93,19952.45,0.7,-0.02,1.97,11.13,20150217
300426,唐德影视,影视音像,浙江,305.58,5210.16,16000.0,146937.52,145758.42,642.96,35012.59,2.19,0.053,5.48,11.86,20150217
300423,鲁亿通,电气设备,山东,286.96,4431.68,10560.0,54812.31,42363.23,4346.71,17872.17,1.69,0.025,4.19,6.81,20150217
300413,快乐购,百货,湖南,193.75,19867.85,40100.0,233047.52,209912.22,11691.33,67339.4,1.68,0.031,3.97,6.14,20150121
300411,金盾股份,专用机械,浙江,228.88,7585.6,16000.0,80329.2,56214.03,17927.49,20002.81,1.25,0.034,3.45,9.09,20141231
300402,宝色股份,专用机械,江苏,0.0,5855.0,20200.0,149171.45,92006.27,29621.25,22421.65,1.11,-0.141,3.31,4.98,20141010
300391,康跃科技,机械基件,山东,560.18,5167.5,16667.5,69788.28,33703.21,26174.59,6815.7,0.41,0.008,2.17,8.18,20140801
300385,雪浪环境,环境保护,江苏,84.54,4791.37,12000.0,146759.23,78815.46,28361.76,31692.9,2.64,0.105,5.93,6.02,20140626
300372,欣泰电气,电气设备,辽宁,1008.96,9036.75,17155.72,125602.36,101920.24,12520.99,15504.1,0.9,0.004,3.68,3.96,20140127
300362,天翔环境,环境保护,四川,819.33,4773.93,14473.9,395600.13,271541.59,50883.48,127402.35,8.8,0.018000000000000002,11.6,4.95,20140121
300356,光一科技,电气设备,江苏,981.55,11902.86,16122.17,221135.59,120286.15,15323.04,92685.18,5.75,0.012,8.26,5.87,20121009
300345,红宇新材,钢加工,湖南,103.0,29267.68,44129.55,108391.67,71397.24,19903.97,24669.55,0.56,0.025,1.85,5.67,20120801
300340,科恒股份,元器件,广东,818.38,7813.24,10000.0,103496.4,68276.65,16180.12,51351.6,5.14,0.022000000000000002,7.97,9.11,20120726
300338,开元仪器,电器仪表,湖南,481.44,16818.84,25200.0,89254.11,51835.8,22074.07,28627.89,1.14,0.009000000000000001,2.99,6.09,20120726
300334,津膜科技,专用机械,天津,1120.16,25966.94,27603.76,194682.77,120072.57,20662.31,69006.61,2.5,0.004,4.66,3.88,20120705
300332,天壕环境,环境保护,北京,83.39,63334.46,77437.9,423363.0,74808.18,109735.92,141385.16,1.83,0.027999999999999997,2.94,3.18,20120628
300323,华灿光电,半导体,湖北,0.0,67500.0,67500.0,416404.94,176970.94,181237.0,81887.2,1.21,-0.021,2.45,3.67,20120601
300317,珈伟股份,半导体,深圳,57.91,9317.73,38366.14,664654.25,338705.97,173523.27,172536.25,4.5,0.121,6.15,4.56,20120511
300308,中际装备,工程机械,山东,0.0,21601.08,21601.08,62494.1,27276.53,19260.46,23233.75,1.08,-0.03,2.51,4.93,20120410
300301,长方集团,半导体,深圳,105.8,40447.89,79036.39,315236.81,114009.76,115584.72,48119.0,0.61,0.018000000000000002,2.1,3.71,20120321
300300,汉鼎股份,软件服务,浙江,153.55,25886.09,45939.37,185111.23,150047.06,7460.95,7701.67,0.17,0.05,2.13,14.32,20120319
300299,富春通信,通信设备,福建,181.98,18503.97,38000.26,161441.52,57126.46,2533.65,80193.43,2.11,0.038,3.52,7.82,20120319
300298,三诺生物,医疗保健,湖南,40.4,25065.89,33835.53,129652.57,71429.27,22653.65,41212.6,1.22,0.13,3.49,6.01,20120319
300297,蓝盾股份,软件服务,广东,190.21,64615.85,109110.0,261751.8,163191.22,44807.43,1015.9,0.01,0.018000000000000002,1.3,10.78,20120315
300292,吴通控股,通信设备,江苏,64.15,8546.04,31871.25,300986.0,94679.03,15176.55,180703.02,5.67,0.13,7.64,4.35,20120229
300284,苏交科,建筑施工,江苏,49.53,32621.26,55451.33,555487.31,388893.53,31921.73,107823.9,1.94,0.098,4.87,4.0,20120110
300282,汇冠股份,电脑设备,北京,104.65,17075.53,22050.73,213336.92,103770.05,31175.45,105205.07,4.77,0.084,5.68,6.21,20111229
300274,阳光电源,电气设备,安徽,33.47,45916.12,66086.25,760204.44,642759.56,28171.22,104684.36,1.58,0.183,4.44,5.52,20111102
300265,通光线缆,电气设备,江苏,45.83,33705.42,33750.0,133678.19,93539.99,28931.8,24446.75,0.72,0.068,2.62,4.73,20110916
300254,仟源医药,化学制药,山西,136.78,10287.46,17359.0,134293.75,48896.5,27066.25,47697.53,2.75,0.038,4.57,4.58,20110819
300242,明家联合,广告包装,广东,47.82,13049.66,31874.05,262685.59,89557.21,1877.18,159081.3,4.99,0.183,6.34,5.52,20110712
300239,东宝生物,生物制药,内蒙,293.81,37926.51,46087.41,76949.53,44570.09,19673.43,38270.56,0.83,0.006999999999999999,1.54,5.38,20110706
300238,冠昊生物,医疗保健,广东,303.9,18795.31,24676.81,82035.78,28255.4,20159.65,11081.32,0.45,0.034,2.38,17.27,20110706
300227,光韵达,元器件,深圳,0.0,13575.9,13915.0,59659.15,18320.14,32939.75,12598.87,0.91,-0.027000000000000003,2.64,9.0,20110608
300226,上海钢联,互联网,上海,443.27,14158.03,15600.0,344433.13,307241.31,21833.35,33018.56,2.12,0.026000000000000002,2.32,19.71,20110608
300225,金力泰,染料涂料,上海,48.93,33341.21,47034.0,110593.6,71489.4,33281.55,2514.41,0.05,0.036000000000000004,1.8,3.95,20110531
300223,北京君正,半导体,北京,0.0,9723.41,16640.0,111022.3,88372.56,7327.97,73341.71,4.41,-0.02,6.53,6.74,20110531
300221,银禧科技,塑料,广东,36.45,40000.0,40226.8,136056.38,82174.06,36016.73,13565.42,0.34,0.105,1.99,7.72,20110525
300208,恒顺众昇,电气设备,山东,30.86,60039.05,76652.5,210520.47,100579.22,21469.95,7718.07,0.1,0.11199999999999999,1.64,8.45,20110426
300196,长海股份,玻璃,江苏,35.94,10995.42,19200.0,231351.22,85011.25,114911.57,45688.05,2.38,0.253,6.99,5.2,20110329
300191,潜能恒信,石油开采,北京,468.76,20701.96,32000.0,123323.8,90270.35,16300.05,54950.8,1.72,0.015,3.65,7.78,20110316
300184,力源信息,元器件,湖北,139.04,24933.33,38407.64,108277.72,68780.99,15905.47,21241.86,0.55,0.02,1.81,6.1,20110222
300180,华峰超纤,化纤,上海,133.02,29994.17,47500.0,365100.16,148261.27,73405.09,148253.75,3.12,0.04,5.39,3.18,20110222
300176,鸿特精密,汽车配件,广东,64.04,10728.0,10728.0,191086.84,78714.53,96820.05,31930.75,2.98,0.11800000000000001,5.69,5.3,20110215
300173,智慧松德,轻工机械,广东,230.55,31121.49,58618.05,205344.69,103731.97,14499.9,81742.11,1.39,0.018000000000000002,2.73,5.94,20110201
300168,万达信息,软件服务,上海,1331.28,100115.1,102326.78,539922.56,287600.81,21395.15,15123.94,0.15,0.005,1.93,13.37,20110125
300166,东方国信,软件服务,北京,132.66,37318.8,64338.76,281951.34,118708.97,2832.25,69060.4,1.07,0.052000000000000005,3.34,8.23,20110125
300163,先锋新材,其他建材,浙江,435.43,32994.33,47400.0,116602.86,43218.12,34190.48,9443.07,0.2,0.006999999999999999,1.42,8.41,20110113
300152,科融环境,环境保护,江苏,0.0,71280.0,71280.0,324373.19,211268.0,36866.76,47695.18,0.67,-0.022000000000000002,2.03,3.71,20101229
300148,天舟文化,出版业,湖南,174.3,43584.69,50682.17,205980.38,57070.85,5931.12,113556.85,2.24,0.021,3.83,3.76,20101215
300144,宋城演艺,旅游景点,浙江,44.2,109478.65,145261.34,716755.81,188470.17,176863.27,247577.7,1.7,0.134,3.99,5.92,20101209
300142,沃森生物,生物制药,云南,0.0,102175.35,140400.0,695490.19,303983.25,75544.72,98869.35,0.7,-0.03,1.6,6.99,20101112
300125,易世达,电气设备,辽宁,0.0,8727.86,11800.0,193599.13,97327.61,60253.3,81123.32,6.87,-0.105,9.18,2.7,20101013
300116,坚瑞消防,专用机械,陕西,0.0,30764.94,50023.76,140361.47,83215.43,13161.0,36675.95,0.73,0.0,1.91,8.62,20100902
300111,向日葵,半导体,浙江,61.08,111584.07,111980.0,305149.91,134621.77,150434.31,21401.97,0.19,0.02,1.15,4.26,20100827
300110,华仁药业,化学制药,山东,663.12,65443.37,66487.03,285169.25,122679.36,129721.6,32391.24,0.49,0.004,2.17,4.39,20100825
300080,易成新能,其他建材,河南,420.88,50167.05,50280.39,556307.94,350877.44,128094.07,243110.0,4.84,0.005,6.41,1.21,20100625
300061,康耐特,医疗保健,上海,200.08,14352.44,24922.82,86947.78,54361.57,26969.06,4917.55,0.2,0.036000000000000004,1.8,16.07,20100319
300058,蓝色光标,广告包装,北京,42.7,143866.44,199886.94,1618633.88,762026.5,13412.82,140037.55,0.7,0.054000000000000006,2.26,4.1,20100226
300052,中青宝,互联网,深圳,415.5,26093.35,26103.85,116692.52,47462.75,2475.15,59149.57,2.27,0.013000000000000001,3.85,5.72,20100211
300049,福瑞股份,中成药,内蒙,173.91,22435.15,26324.6,206207.56,135158.67,10658.78,82114.71,3.12,0.031,5.2,4.09,20100120
300046,台基股份,半导体,湖北,109.08,13690.5,14208.0,84011.3,65176.55,15972.0,56347.88,3.97,0.04,5.59,3.14,20100120
300044,赛为智能,软件服务,深圳,171.71,23448.21,33530.39,132842.66,80912.86,13785.17,27533.08,0.82,0.019,2.21,5.87,20100120
300038,梅泰诺,通信设备,北京,436.35,11297.65,19043.09,299184.41,165109.86,21263.85,144414.73,7.58,0.032,9.91,5.72,20100108
300035,中科电气,工程机械,湖南,144.79,18398.68,23385.38,95845.78,73790.92,13989.38,37459.12,1.6,0.024,3.63,3.79,20091225
300019,硅宝科技,化工原料,四川,64.44,21574.41,32640.0,86896.3,40996.8,20298.15,1201.81,0.04,0.046,2.02,5.81,20091030
300011,鼎汉技术,运输设备,北京,0.0,36905.17,52703.0,303905.94,139823.47,48737.71,92902.49,1.76,-0.008,3.92,5.64,20091030
002766,索菱股份,汽车配件,深圳,93.2,8814.2,18300.92,160221.98,108891.01,36474.26,42625.55,2.33,0.085,5.36,5.92,20150611
002762,金发拉比,服饰,广东,107.1,4322.5,11900.0,91298.27,70878.61,5489.16,38207.85,3.21,0.122,7.13,7.36,20150610
002759,天际股份,家用电器,广东,50.86,8055.0,24000.0,64617.81,26187.8,31472.58,26039.93,1.08,0.071,2.42,5.95,20150528
002735,王子新材,塑料,深圳,176.36,2223.5,8000.0,55837.57,44201.62,8390.73,16263.69,2.03,0.057999999999999996,5.79,7.12,20141203
002712,思美传媒,广告包装,浙江,114.98,8715.69,28608.57,207267.16,132647.88,638.59,42521.1,1.49,0.083,3.34,11.38,20140123
002711,欧浦智网,仓储物流,广东,46.38,13515.42,33002.19,288982.56,163691.59,27910.46,33097.44,1.0,0.153,4.19,6.78,20140127
002691,冀凯股份,专用机械,河北,326.98,19871.4,20000.0,93269.28,64686.48,19870.71,44227.85,2.21,0.02,4.25,6.07,20120731
002686,亿利达,专用机械,浙江,53.9,27987.63,41200.5,142585.45,76026.24,43945.73,11247.71,0.27,0.063,2.15,6.32,20120703
002685,华东重机,工程机械,江苏,415.13,56000.0,68944.28,172773.2,145789.25,15634.98,42696.3,0.62,0.005,1.88,4.8,20120612
002682,龙洲股份,公路,福建,78.4,26179.43,26859.32,414915.41,207106.66,86210.93,50804.12,1.89,0.040999999999999995,5.13,2.49,20120612
002676,顺威股份,塑料,广东,500.16,40000.0,40000.0,174878.19,105854.47,47467.03,38074.21,0.95,0.012,2.65,9.07,20120525
002672,东江环保,环境保护,广东,44.51,43669.89,86938.21,699811.5,229343.05,130338.4,36352.93,0.42,0.09699999999999999,3.27,5.3,20120426
002663,普邦园林,建筑施工,广东,335.45,99235.27,170553.02,628377.88,512963.34,37038.71,140991.44,0.83,0.005,2.5,2.95,20120316
002654,万润科技,半导体,深圳,376.73,38123.71,80284.27,283303.19,116719.38,54372.4,58153.51,0.72,0.01,2.1,7.4,20120217
002647,宏磊股份,电气设备,浙江,0.0,12302.46,21958.3,223416.95,176411.63,25058.13,50899.32,2.32,-0.11900000000000001,4.43,5.38,20111228
002641,永高股份,塑料,浙江,63.97,67652.7,86400.0,411824.59,192121.13,154998.25,72412.4,0.84,0.03,2.77,2.79,20111208
002630,华西能源,专用机械,四川,58.42,60376.78,73800.0,964326.31,696571.44,111794.11,125520.13,1.7,0.047,3.99,2.78,20111111
002621,三垒股份,专用机械,辽宁,189.38,5625.0,22500.0,116505.77,101599.75,7333.97,50795.21,2.26,0.028999999999999998,5.05,4.35,20110929
002617,露笑科技,电气设备,浙江,561.95,56043.07,73482.47,328479.03,210296.8,45662.76,156483.81,2.13,0.006999999999999999,3.03,5.15,20110920
002611,东方精工,轻工机械,广东,154.89,31703.55,64186.64,284071.09,154455.5,53468.81,47729.05,0.74,0.017,2.19,4.94,20110830
002608,*ST舜船,船舶,江苏,0.0,32281.41,37485.0,289053.44,118736.86,147506.73,51993.1,1.39,-0.205,-14.17,-0.62,20110810
002591,恒大高新,机械基件,江西,289.78,15097.08,26050.69,92653.7,53706.8,20872.77,31868.75,1.22,0.015,2.68,6.64,20110621
002587,奥拓电子,元器件,深圳,0.0,24009.27,37843.08,70415.31,49059.15,14926.5,4251.98,0.11,-0.017,1.61,9.0,20110610
002578,闽发铝业,铝,福建,199.88,26504.75,42950.0,127141.92,39879.05,53962.03,32237.02,0.75,0.011000000000000001,2.28,3.91,20110428
002576,通达动力,电气设备,江苏,0.0,11852.41,16510.0,109894.76,67926.24,28318.1,54705.85,3.31,-0.012,5.14,3.66,20110428
002569,步森股份,服饰,浙江,0.0,13802.07,14001.0,67174.36,52443.92,10244.5,31881.38,2.28,-0.009000000000000001,3.69,11.81,20110412
002567,唐人神,饲料,湖南,72.41,41985.6,49319.55,379661.41,149961.61,131418.17,125489.77,2.54,0.048,4.89,2.86,20110325
002555,三七互娱,互联网,安徽,44.66,31707.49,208479.48,491253.66,169898.69,29762.53,197547.73,0.95,0.10099999999999999,1.81,10.01,20110302
002540,亚太科技,铝,江苏,39.67,70454.46,104000.0,313450.97,191563.55,51716.62,71100.31,0.68,0.046,2.65,2.77,20110118
002524,光正集团,供气供热,新疆,0.0,49973.19,50333.28,174927.5,38045.05,81389.68,30598.49,0.61,-0.02,1.54,4.93,20101217
002515,金字火腿,食品,浙江,120.26,36172.03,61144.57,144729.44,60645.45,38744.9,79421.75,1.3,0.02,2.23,4.3,20101203
002512,达华智能,元器件,广东,943.06,42589.57,109538.6,523115.09,268157.56,50787.71,110391.57,1.01,0.005,2.41,8.42,20101203
002492,恒基达鑫,仓储物流,广东,110.56,23541.82,27000.0,146397.7,36819.85,67942.81,55484.13,2.05,0.028999999999999998,4.15,3.05,20101102
002491,通鼎互联,通信设备,江苏,51.04,111266.14,119911.63,689223.63,432779.41,111350.46,60986.53,0.51,0.07200000000000001,2.29,6.44,20101021
002480,新筑股份,机械基件,四川,0.0,62521.19,64536.82,511577.31,256860.16,148807.69,144754.06,2.24,-0.07200000000000001,3.51,3.02,20100921
